"id","title","author","publisher","price","availability","genre","createdAt","updatedAt","imageUrl"
5093,"Internet Firewalls and Network Security","Karanjit, Ph.D. Siyan","Macmillan Computer Pub","29.99",10,"General","2025-09-08T08:05:28.413Z","2025-09-08T08:05:28.413Z","http://images.amazon.com/images/P/1562054376.01.LZZZZZZZ.jpg"
5094,"CCNA Exam Certification Guide (CCNA Exam 640-407)","Wendell Odom","Cisco Press","29.99",10,"General","2025-09-08T08:05:28.415Z","2025-09-08T08:05:28.415Z","http://images.amazon.com/images/P/0735700737.01.LZZZZZZZ.jpg"
5095,"The New York Public Library Science Desk Reference (The New York Public Library Series)","Patricia Barnes-Svarney","MacMillan Publishing Company.","29.99",10,"General","2025-09-08T08:05:28.418Z","2025-09-08T08:05:28.418Z","http://images.amazon.com/images/P/0028604032.01.LZZZZZZZ.jpg"
5096,"Ethics for the New Millennium","Dalai Lama","Riverhead Books","29.99",10,"General","2025-09-08T08:05:28.420Z","2025-09-08T08:05:28.420Z","http://images.amazon.com/images/P/1573220256.01.LZZZZZZZ.jpg"
5097,"Black House","STEPHEN KING","Ballantine Books","29.99",10,"General","2025-09-08T08:05:28.423Z","2025-09-08T08:05:28.423Z","http://images.amazon.com/images/P/034547063X.01.LZZZZZZZ.jpg"
5098,"Bump and Run","Mike Lupica","Berkley Publishing Group","29.99",10,"General","2025-09-08T08:05:28.426Z","2025-09-08T08:05:28.426Z","http://images.amazon.com/images/P/0425181480.01.LZZZZZZZ.jpg"
5099,"Little Golden America (Foreign Travelers in America, 1810-1935 Ser.)","Ilya Ilf","Beaufort Books Inc","29.99",10,"General","2025-09-08T08:05:28.430Z","2025-09-08T08:05:28.430Z","http://images.amazon.com/images/P/0405054610.01.LZZZZZZZ.jpg"
5100,"Education of a Felon","Edward Bunker","St. Martin's Griffin","29.99",10,"General","2025-09-08T08:05:28.432Z","2025-09-08T08:05:28.432Z","http://images.amazon.com/images/P/0312280769.01.LZZZZZZZ.jpg"
5101,"Past Continuous (Tusk Ivories)","Yaakov Shabtai","Overlook Press","29.99",10,"General","2025-09-08T08:05:28.435Z","2025-09-08T08:05:28.435Z","http://images.amazon.com/images/P/1585673390.01.LZZZZZZZ.jpg"
5102,"Valor's Choice (Daw Book Collectors)","Tanya Huff","Daw Books","29.99",10,"General","2025-09-08T08:05:28.437Z","2025-09-08T08:05:28.437Z","http://images.amazon.com/images/P/0886778964.01.LZZZZZZZ.jpg"
5103,"Silberfaden.","Ricarda Junge","Fischer (Tb.), Frankfurt","29.99",10,"General","2025-09-08T08:05:28.439Z","2025-09-08T08:05:28.439Z","http://images.amazon.com/images/P/3596154766.01.LZZZZZZZ.jpg"
5104,"Dinero Etico","Piergiorgio M. Sandri","Plaza &amp; Janes Editores, S.A.","29.99",10,"General","2025-09-08T08:05:28.442Z","2025-09-08T08:05:28.442Z","http://images.amazon.com/images/P/8484509850.01.LZZZZZZZ.jpg"
5105,"El Profeta","Kahlil Gibran","Andres Bello","29.99",10,"General","2025-09-08T08:05:28.446Z","2025-09-08T08:05:28.446Z","http://images.amazon.com/images/P/8495407809.01.LZZZZZZZ.jpg"
5106,"Io, non io, neanche lui (Universale economica Feltrinelli)","Andrea G Pinketts","Feltrinelli","29.99",10,"General","2025-09-08T08:05:28.448Z","2025-09-08T08:05:28.448Z","http://images.amazon.com/images/P/8807813939.01.LZZZZZZZ.jpg"
5107,"Son De Mar","Manuel Vicent","Suma de Letras","29.99",10,"General","2025-09-08T08:05:28.451Z","2025-09-08T08:05:28.451Z","http://images.amazon.com/images/P/8495501112.01.LZZZZZZZ.jpg"
5108,"Verdilak","Bo Hampton","Nbm Pub Co","29.99",10,"General","2025-09-08T08:05:28.454Z","2025-09-08T08:05:28.454Z","http://images.amazon.com/images/P/1561631469.01.LZZZZZZZ.jpg"
5109,"Shella","Andrew H. Vachss","Pub Group West","29.99",10,"General","2025-09-08T08:05:28.456Z","2025-09-08T08:05:28.456Z","http://images.amazon.com/images/P/1841950149.01.LZZZZZZZ.jpg"
5110,"The Sexual Life of Catherine M.","Catherine Millet","Consortium Book Sales &amp; Dist","29.99",10,"General","2025-09-08T08:05:28.459Z","2025-09-08T08:05:28.459Z","http://images.amazon.com/images/P/1852428112.01.LZZZZZZZ.jpg"
5111,"The Thoughts of an Emigrant","Albert Schwarzenbach","Authorhouse","29.99",10,"General","2025-09-08T08:05:28.461Z","2025-09-08T08:05:28.461Z","http://images.amazon.com/images/P/1418447293.01.LZZZZZZZ.jpg"
5112,"Storm Front (The Dresden Files, Book 1)","Jim Butcher","Roc","29.99",10,"General","2025-09-08T08:05:28.464Z","2025-09-08T08:05:28.464Z","http://images.amazon.com/images/P/0451457811.01.LZZZZZZZ.jpg"
5113,"Love medicine: A novel","Louise Erdrich","Bantam Books","29.99",10,"General","2025-09-08T08:05:28.467Z","2025-09-08T08:05:28.467Z","http://images.amazon.com/images/P/0553342495.01.LZZZZZZZ.jpg"
5114,"Los De Abajo (Letras hispánicas)","Mariano Azuela","Grupo Anaya Comercial","29.99",10,"General","2025-09-08T08:05:28.470Z","2025-09-08T08:05:28.470Z","http://images.amazon.com/images/P/8437602262.01.LZZZZZZZ.jpg"
5115,"Los Diez Secretos Del Amor Abundante","Adam J. Jackson","Sirio","29.99",10,"General","2025-09-08T08:05:28.473Z","2025-09-08T08:05:28.473Z","http://images.amazon.com/images/P/8478082395.01.LZZZZZZZ.jpg"
5116,"Manual de medicina popular Canaria","José Jaén","Centro de la Cultura Canaria","29.99",10,"General","2025-09-08T08:05:28.476Z","2025-09-08T08:05:28.476Z","http://images.amazon.com/images/P/8440461194.01.LZZZZZZZ.jpg"
5117,"The Spirit Catches You and You Fall Down","Anne Fadiman","Farrar, Straus and Giroux","29.99",10,"General","2025-09-08T08:05:28.480Z","2025-09-08T08:05:28.480Z","http://images.amazon.com/images/P/0374525641.01.LZZZZZZZ.jpg"
5118,"Vampyres: Lord Byron to Count Dracula","Christopher Frayling","Farrar Straus &amp; Giroux","29.99",10,"General","2025-09-08T08:05:28.483Z","2025-09-08T08:05:28.483Z","http://images.amazon.com/images/P/0571167926.01.LZZZZZZZ.jpg"
5119,"Ten Great Mysteries by Edgar Allan Poe","Edgar Allan Poe","Scholastic","29.99",10,"General","2025-09-08T08:05:28.485Z","2025-09-08T08:05:28.485Z","http://images.amazon.com/images/P/059043344X.01.LZZZZZZZ.jpg"
5120,"The Bride and the Bachelors: Five Masters of the Avant-Garde","Calvin Tomkins","Penguin Books","29.99",10,"General","2025-09-08T08:05:28.488Z","2025-09-08T08:05:28.488Z","http://images.amazon.com/images/P/0140043136.01.LZZZZZZZ.jpg"
5121,"Drawing on the Right Side of the Brain: A Course in Enhancing Creativity and Artistic Confidence","Betty Edwards","Putnam Pub Group","29.99",10,"General","2025-09-08T08:05:28.491Z","2025-09-08T08:05:28.491Z","http://images.amazon.com/images/P/0874775132.01.LZZZZZZZ.jpg"
5122,"PHOENIX FLOWER","B. P. Chamberlain","Xlibris Corporation","29.99",10,"General","2025-09-08T08:05:28.495Z","2025-09-08T08:05:28.495Z","http://images.amazon.com/images/P/0738846503.01.LZZZZZZZ.jpg"
5123,"The Jasmine Man","Lola Lemire Tostevin","Key Porter Books","29.99",10,"General","2025-09-08T08:05:28.499Z","2025-09-08T08:05:28.499Z","http://images.amazon.com/images/P/1552633217.01.LZZZZZZZ.jpg"
5124,"Martha Peake: A Novel of the Revolution","Patrick McGrath","Vintage Books USA","29.99",10,"General","2025-09-08T08:05:28.502Z","2025-09-08T08:05:28.502Z","http://images.amazon.com/images/P/0375701311.01.LZZZZZZZ.jpg"
5125,"Margaret the Queen (Coronet Books)","Nigel Tranter","Coronet Books &amp; Publications","29.99",10,"General","2025-09-08T08:05:28.505Z","2025-09-08T08:05:28.505Z","http://images.amazon.com/images/P/0340265450.01.LZZZZZZZ.jpg"
5126,"The Dragon and the Djinn","Gordon R. Dickson","Ace Books","29.99",10,"General","2025-09-08T08:05:28.507Z","2025-09-08T08:05:28.507Z","http://images.amazon.com/images/P/0441004954.01.LZZZZZZZ.jpg"
5127,"Winter Solstice","Rosamunde Pilcher","Thomas Dunne Books","29.99",10,"General","2025-09-08T08:05:28.509Z","2025-09-08T08:05:28.509Z","http://images.amazon.com/images/P/0312244266.01.LZZZZZZZ.jpg"
5128,"Tropical Depression","Laurence Shames","Warner Books (Mm)","29.99",10,"General","2025-09-08T08:05:28.512Z","2025-09-08T08:05:28.512Z","http://images.amazon.com/images/P/0786889098.01.LZZZZZZZ.jpg"
5129,"The Playboy's Protegee (Harlequin American Romance, 988)","Michele Dunaway","Harlequin","29.99",10,"General","2025-09-08T08:05:28.515Z","2025-09-08T08:05:28.515Z","http://images.amazon.com/images/P/0373169884.01.LZZZZZZZ.jpg"
5130,"Falcon'S Flight","Joan Hohl","Mira","29.99",10,"General","2025-09-08T08:05:28.518Z","2025-09-08T08:05:28.518Z","http://images.amazon.com/images/P/1551660539.01.LZZZZZZZ.jpg"
5131,"Night Of The Jaguar (Im Extra, Code Name: Danger) (Silhouette Intimate Moments, No 637)","Merline Lovelace","Silhouette","29.99",10,"General","2025-09-08T08:05:28.520Z","2025-09-08T08:05:28.520Z","http://images.amazon.com/images/P/0373076371.01.LZZZZZZZ.jpg"
5132,"Tempted In Texas (Single In The City) (Harlequin Temptation, No. 864)","Heather Macallister","Harlequin","29.99",10,"General","2025-09-08T08:05:28.522Z","2025-09-08T08:05:28.522Z","http://images.amazon.com/images/P/0373259646.01.LZZZZZZZ.jpg"
5133,"Playing With Fire (Loveswept, No 792)","Debra Dixon","Loveswept","29.99",10,"General","2025-09-08T08:05:28.525Z","2025-09-08T08:05:28.525Z","http://images.amazon.com/images/P/0553445014.01.LZZZZZZZ.jpg"
5134,"Man Under The Mistletoe (Harlequin Temptation, No 568)","Debra Carroll","Harlequin","29.99",10,"General","2025-09-08T08:05:28.527Z","2025-09-08T08:05:28.527Z","http://images.amazon.com/images/P/037325668X.01.LZZZZZZZ.jpg"
5135,"Pride Of St Charles Avenue (Silhouette Special Edition, No 800)","Carole Halston","Silhouette","29.99",10,"General","2025-09-08T08:05:28.530Z","2025-09-08T08:05:28.530Z","http://images.amazon.com/images/P/0373098006.01.LZZZZZZZ.jpg"
5136,"Phoenix Rising (Silhouette Special Edition, No. 524)","Mary Kirk","Silhouette","29.99",10,"General","2025-09-08T08:05:28.532Z","2025-09-08T08:05:28.532Z","http://images.amazon.com/images/P/0373095244.01.LZZZZZZZ.jpg"
5137,"Fairy Tale Girl (Western Lovers #8) (Western Lovers : Denim &amp; Diamonds)","Ann Major","Harlequin","29.99",10,"General","2025-09-08T08:05:28.535Z","2025-09-08T08:05:28.535Z","http://images.amazon.com/images/P/0373885210.01.LZZZZZZZ.jpg"
5138,"High-Riding Heroes (Kismet Romance)","Joey Light","Meteor Publishing Corporation","29.99",10,"General","2025-09-08T08:05:28.537Z","2025-09-08T08:05:28.537Z","http://images.amazon.com/images/P/1565970519.01.LZZZZZZZ.jpg"
5139,"Mclain'S Law (Premiere) (Silhouette Intimate Moments, No 528)","Kylie Brant","Silhouette","29.99",10,"General","2025-09-08T08:05:28.540Z","2025-09-08T08:05:28.540Z","http://images.amazon.com/images/P/0373075286.01.LZZZZZZZ.jpg"
5140,"Lethal Lover (Dangerous Men) (Harlequin Intrigue, No 345)","Laura Gordon","Harlequin","29.99",10,"General","2025-09-08T08:05:28.542Z","2025-09-08T08:05:28.542Z","http://images.amazon.com/images/P/0373223455.01.LZZZZZZZ.jpg"
5141,"Girl He Left Behind (Harlequin Romance, No 3111)","Emma Goldrick","Harlequin","29.99",10,"General","2025-09-08T08:05:28.545Z","2025-09-08T08:05:28.545Z","http://images.amazon.com/images/P/0373031114.01.LZZZZZZZ.jpg"
5142,"Spirit Of Love (Harlequin Presents No. 11545)","Emma Goldrick","Harlequin","29.99",10,"General","2025-09-08T08:05:28.547Z","2025-09-08T08:05:28.547Z","http://images.amazon.com/images/P/0373115458.01.LZZZZZZZ.jpg"
5143,"Sand Man (Harlequin American Romance, No. 455)","Bettany Hughes","Harlequin","29.99",10,"General","2025-09-08T08:05:28.550Z","2025-09-08T08:05:28.550Z","http://images.amazon.com/images/P/0373164556.01.LZZZZZZZ.jpg"
5144,"The Firebrand","Laurel Collins","Kensington Pub Corp (Mm)","29.99",10,"General","2025-09-08T08:05:28.553Z","2025-09-08T08:05:28.553Z","http://images.amazon.com/images/P/0821756672.01.LZZZZZZZ.jpg"
5145,"Angel Of The Knight (Historical, 501)","Diana Hall","Harlequin","29.99",10,"General","2025-09-08T08:05:28.557Z","2025-09-08T08:05:28.557Z","http://images.amazon.com/images/P/0373291019.01.LZZZZZZZ.jpg"
5146,"Tame An Older Man (2001 Ways To Wed) (Harlequin American Romance, No 871)","Kara Lennox","Harlequin","29.99",10,"General","2025-09-08T08:05:28.560Z","2025-09-08T08:05:28.560Z","http://images.amazon.com/images/P/0373168713.01.LZZZZZZZ.jpg"
5147,"Daddy To Be Determined (Who'S The Daddy?) (American Romance, 882)","Muriel Jensen","Harlequin","29.99",10,"General","2025-09-08T08:05:28.565Z","2025-09-08T08:05:28.565Z","http://images.amazon.com/images/P/0373168829.01.LZZZZZZZ.jpg"
5148,"Have Cowboy, Need Cupid (Harlequin American Romance, No 979)","Rita Herron","Harlequin","29.99",10,"General","2025-09-08T08:05:28.567Z","2025-09-08T08:05:28.567Z","http://images.amazon.com/images/P/0373169795.01.LZZZZZZZ.jpg"
5149,"Secret Service Dad: Grooms in Uniform (Harlequin American Romance, No 947)","Mollie Molay","Harlequin","29.99",10,"General","2025-09-08T08:05:28.570Z","2025-09-08T08:05:28.570Z","http://images.amazon.com/images/P/0373169477.01.LZZZZZZZ.jpg"
5150,"Prime Time","Sandra Brown","Warner Books","29.99",10,"General","2025-09-08T08:05:28.572Z","2025-09-08T08:05:28.572Z","http://images.amazon.com/images/P/0446364290.01.LZZZZZZZ.jpg"
5151,"Tiger Prince","Sandra Brown","Silhouette","29.99",10,"General","2025-09-08T08:05:28.575Z","2025-09-08T08:05:28.575Z","http://images.amazon.com/images/P/0373482957.01.LZZZZZZZ.jpg"
5152,"Where There's Smoke","Sandra Brown","Warner Books","29.99",10,"General","2025-09-08T08:05:28.577Z","2025-09-08T08:05:28.577Z","http://images.amazon.com/images/P/0446600342.01.LZZZZZZZ.jpg"
5153,"Slow Heat in Heaven","Sandra Brown","Warner Books","29.99",10,"General","2025-09-08T08:05:28.579Z","2025-09-08T08:05:28.579Z","http://images.amazon.com/images/P/0445205512.01.LZZZZZZZ.jpg"
5154,"Tomorrow's Promise: Can the Heart Let Go of Yesterday?","Sandra Brown","Mira","29.99",10,"General","2025-09-08T08:05:28.583Z","2025-09-08T08:05:28.583Z","http://images.amazon.com/images/P/1551666014.01.LZZZZZZZ.jpg"
5155,"Sunset Embrace","Sandra Brown","Warner Books","29.99",10,"General","2025-09-08T08:05:28.587Z","2025-09-08T08:05:28.587Z","http://images.amazon.com/images/P/0446356859.01.LZZZZZZZ.jpg"
5156,"Sweet Anger","Sandra Brown","Warner Vision","29.99",10,"General","2025-09-08T08:05:28.590Z","2025-09-08T08:05:28.590Z","http://images.amazon.com/images/P/0446603082.01.LZZZZZZZ.jpg"
5157,"Eloquent Silence","Sandra Brown","Warner Books","29.99",10,"General","2025-09-08T08:05:28.592Z","2025-09-08T08:05:28.592Z","http://images.amazon.com/images/P/0446360511.01.LZZZZZZZ.jpg"
5158,"Tempest in Eden","Sandra Brown","Warner Books","29.99",10,"General","2025-09-08T08:05:28.595Z","2025-09-08T08:05:28.595Z","http://images.amazon.com/images/P/0446364312.01.LZZZZZZZ.jpg"
5159,"Hidden Fires","Sandra Brown","Warner Books","29.99",10,"General","2025-09-08T08:05:28.597Z","2025-09-08T08:05:28.597Z","http://images.amazon.com/images/P/0446364150.01.LZZZZZZZ.jpg"
5160,"Another Dawn","Sandra Brown","Warner Books","29.99",10,"General","2025-09-08T08:05:28.599Z","2025-09-08T08:05:28.599Z","http://images.amazon.com/images/P/0446356875.01.LZZZZZZZ.jpg"
5161,"Tapestry Of Fate (Harlequin Historical, No 246)","Nina Beaumont","Harlequin","29.99",10,"General","2025-09-08T08:05:28.602Z","2025-09-08T08:05:28.602Z","http://images.amazon.com/images/P/0373288468.01.LZZZZZZZ.jpg"
5162,"Dana and the Calendar Man (Harlequin American Romance #662)","Hiram Bingham","Harlequin","29.99",10,"General","2025-09-08T08:05:28.604Z","2025-09-08T08:05:28.604Z","http://images.amazon.com/images/P/0373166621.01.LZZZZZZZ.jpg"
5163,"Love Beyond Reason","Sandra Brown","Warner Books","29.99",10,"General","2025-09-08T08:05:28.608Z","2025-09-08T08:05:28.608Z","http://images.amazon.com/images/P/0446360708.01.LZZZZZZZ.jpg"
5164,"Ghostwriter (Harlequin Intrigue, No 228)","Eve Gladstone","Harlequin","29.99",10,"General","2025-09-08T08:05:28.610Z","2025-09-08T08:05:28.610Z","http://images.amazon.com/images/P/0373222289.01.LZZZZZZZ.jpg"
5165,"Randall Honor  (Brides For Brothers) (Harlequin American Romance, No. 930)","Judy Christenberry","Harlequin","29.99",10,"General","2025-09-08T08:05:28.612Z","2025-09-08T08:05:28.612Z","http://images.amazon.com/images/P/0373169302.01.LZZZZZZZ.jpg"
5166,"Sweeping the Bride Away (Harlequin American Romance, No 963)","Michele Dunaway","Harlequin","29.99",10,"General","2025-09-08T08:05:28.615Z","2025-09-08T08:05:28.615Z","http://images.amazon.com/images/P/0373169639.01.LZZZZZZZ.jpg"
5167,"Destiny'S Child","Barbara Bretton","Mira","29.99",10,"General","2025-09-08T08:05:28.618Z","2025-09-08T08:05:28.618Z","http://images.amazon.com/images/P/1551660903.01.LZZZZZZZ.jpg"
5168,"Loveswept #44: The Last Brady","Barbara Boswell","Bantam","29.99",10,"General","2025-09-08T08:05:28.620Z","2025-09-08T08:05:28.620Z","http://images.amazon.com/images/P/0553440845.01.LZZZZZZZ.jpg"
5169,"When Stars Collide (Silhouette Special Edition, No 867)","Patricia Coughlin","Silhouette","29.99",10,"General","2025-09-08T08:05:28.623Z","2025-09-08T08:05:28.623Z","http://images.amazon.com/images/P/0373098677.01.LZZZZZZZ.jpg"
5170,"For Old Times Sake (Men: Made In America) (Men Made in America)","Kathleen Eagle","Silhouette","29.99",10,"General","2025-09-08T08:05:28.625Z","2025-09-08T08:05:28.625Z","http://images.amazon.com/images/P/0373451911.01.LZZZZZZZ.jpg"
5171,"Step From A Dream (Special Edition, No 658)","Judi Edwards","Silhouette","29.99",10,"General","2025-09-08T08:05:28.630Z","2025-09-08T08:05:28.630Z","http://images.amazon.com/images/P/0373096585.01.LZZZZZZZ.jpg"
5172,"The Unlawfully Wedded Princess (The Carradignes: American Royalty) (Harlequin American Romance Series, No. 917)","Kara Lennox","Harlequin","29.99",10,"General","2025-09-08T08:05:28.633Z","2025-09-08T08:05:28.633Z","http://images.amazon.com/images/P/0373169175.01.LZZZZZZZ.jpg"
5173,"The Inconveniently Engaged Prince: The Carradignes-American Royalty (Harlequin American Romance, No 946)","Mindy Neff","Harlequin","29.99",10,"General","2025-09-08T08:05:28.637Z","2025-09-08T08:05:28.637Z","http://images.amazon.com/images/P/0373169469.01.LZZZZZZZ.jpg"
5174,"One More Time (Harlequin Temptation, No 450)","Rita Clay Estrada","Harlequin","29.99",10,"General","2025-09-08T08:05:28.639Z","2025-09-08T08:05:28.639Z","http://images.amazon.com/images/P/0373255500.01.LZZZZZZZ.jpg"
5175,"Texas Royalty (Special Edition, 1343)","Jean Brashear","Silhouette","29.99",10,"General","2025-09-08T08:05:28.643Z","2025-09-08T08:05:28.643Z","http://images.amazon.com/images/P/037324343X.01.LZZZZZZZ.jpg"
5176,"Twilight Magic (Harlequin American Romance, No 16504)","Saranne Dawson","Harlequin","29.99",10,"General","2025-09-08T08:05:28.647Z","2025-09-08T08:05:28.647Z","http://images.amazon.com/images/P/0373165048.01.LZZZZZZZ.jpg"
5177,"We Were the Mulvaneys","Joyce Carol Oates","Plume","29.99",10,"General","2025-09-08T08:05:28.650Z","2025-09-08T08:05:28.650Z","http://images.amazon.com/images/P/0452282829.01.LZZZZZZZ.jpg"
5178,"Chang and Eng: A Novel","Darin Strauss","Plume Books","29.99",10,"General","2025-09-08T08:05:28.653Z","2025-09-08T08:05:28.653Z","http://images.amazon.com/images/P/0452281091.01.LZZZZZZZ.jpg"
5179,"Palomar","Italo Calvino","Oscar Italian","29.99",10,"General","2025-09-08T08:05:28.656Z","2025-09-08T08:05:28.656Z","http://images.amazon.com/images/P/8804379901.01.LZZZZZZZ.jpg"
5180,"Ultimate Journey: Retracing the Path of an Ancient Buddhist Monk Who Crossed Asia in Search of Enlightenment (Vintage Departures)","Richard Bernstein","Vintage Books USA","29.99",10,"General","2025-09-08T08:05:28.659Z","2025-09-08T08:05:28.659Z","http://images.amazon.com/images/P/0679781579.01.LZZZZZZZ.jpg"
5181,"The Rise and  Fall of the American Teenager","Thomas Hine","Perennial","29.99",10,"General","2025-09-08T08:05:28.662Z","2025-09-08T08:05:28.662Z","http://images.amazon.com/images/P/0380728532.01.LZZZZZZZ.jpg"
5182,"The Gangster of Love","Jessica Hagedorn","Houghton Mifflin Company","29.99",10,"General","2025-09-08T08:05:28.665Z","2025-09-08T08:05:28.665Z","http://images.amazon.com/images/P/0395754127.01.LZZZZZZZ.jpg"
5183,"What If Our World Is Their Heaven? The Final Conversations Of Philip  K. Dick","Gwen Lee","Overlook Press","29.99",10,"General","2025-09-08T08:05:28.667Z","2025-09-08T08:05:28.667Z","http://images.amazon.com/images/P/1585673781.01.LZZZZZZZ.jpg"
